31.04,-68.265
31.048,-68.267
31.054,-68.269
31.059,-68.27
31.065,-68.271
31.07,-68.273
31.076,-68.274
31.081,-68.275
31.087,-68.277
31.092,-68.278
31.097,-68.279
31.103,-68.281
31.108,-68.282
31.114,-68.283
31.119,-68.285
31.125,-68.286
31.13,-68.287
31.136,-68.289
31.141,-68.29
31.147,-68.291
31.152,-68.293
31.158,-68.294
31.163,-68.295
31.168,-68.296
31.173,-68.298
31.178,-68.299
31.183,-68.3
31.188,-68.302
31.193,-68.303
31.198,-68.304
31.203,-68.305
31.208,-68.307
31.213,-68.308
31.218,-68.309
31.223,-68.311
31.228,-68.312
31.233,-68.313
31.238,-68.314
31.243,-68.316
31.248,-68.317
31.253,-68.318
31.258,-68.32
31.261,-68.321
31.264,-68.321
31.268,-68.322
31.271,-68.323
31.274,-68.324
31.278,-68.325
31.281,-68.326
31.285,-68.327
31.288,-68.328
31.291,-68.329
31.295,-68.33
31.298,-68.331
31.302,-68.332
31.305,-68.333
31.308,-68.334
31.312,-68.335
31.315,-68.336
31.318,-68.337
31.322,-68.338
31.325,-68.339
31.327,-68.339
31.33,-68.34
31.332,-68.34
31.334,-68.341
31.336,-68.341
31.339,-68.342
31.341,-68.343
31.343,-68.343
31.345,-68.344
31.348,-68.344
31.35,-68.345
31.352,-68.346
31.355,-68.346
31.357,-68.347
31.359,-68.347
31.361,-68.348
31.364,-68.348
31.366,-68.349
31.368,-68.35
31.37,-68.35
31.374,-68.351
31.377,-68.352
31.38,-68.352
31.384,-68.353
31.387,-68.354
31.39,-68.354
31.394,-68.355
31.397,-68.356
31.4,-68.357
31.404,-68.357
31.407,-68.358
31.41,-68.359
31.414,-68.359
31.417,-68.36
31.42,-68.361
31.424,-68.361
31.427,-68.362
31.43,-68.363
31.434,-68.364
31.437,-68.364
31.447,-68.377
31.457,-68.389
31.467,-68.402
31.477,-68.415
31.487,-68.427
31.497,-68.44
31.507,-68.452
31.517,-68.465
31.527,-68.478
31.537,-68.49
31.547,-68.503
31.557,-68.515
31.567,-68.528
31.577,-68.54
31.587,-68.553
31.597,-68.565
31.607,-68.578
31.617,-68.59
31.627,-68.603
31.637,-68.615
31.631,-68.605
31.626,-68.594
31.621,-68.583
31.615,-68.572
31.61,-68.562
31.605,-68.551
31.6,-68.54
31.594,-68.529
31.589,-68.519
31.584,-68.508
31.578,-68.497
31.573,-68.486
31.568,-68.475
31.563,-68.465
31.557,-68.454
31.552,-68.443
31.547,-68.432
31.542,-68.421
31.536,-68.41
31.531,-68.4
31.541,-68.407
31.551,-68.414
31.561,-68.421
31.571,-68.428
31.581,-68.435
31.591,-68.442
31.601,-68.449
31.611,-68.456
31.621,-68.463
31.631,-68.471
31.641,-68.478
31.651,-68.485
31.661,-68.492
31.671,-68.499
31.681,-68.506
31.691,-68.513
31.701,-68.52
31.711,-68.527
31.721,-68.534
31.731,-68.541
31.765,-68.529
31.798,-68.517
31.832,-68.505
31.866,-68.493
31.899,-68.481
31.933,-68.469
31.967,-68.457
32,-68.445
32.034,-68.433
32.067,-68.421
32.101,-68.409
32.135,-68.397
32.168,-68.384
32.202,-68.372
32.236,-68.36
32.269,-68.348
32.303,-68.336
32.336,-68.324
32.37,-68.312
32.404,-68.3
32.409,-68.29
32.414,-68.281
32.42,-68.271
32.425,-68.261
32.431,-68.252
32.436,-68.242
32.441,-68.233
32.447,-68.223
32.452,-68.214
32.458,-68.204
32.463,-68.194
32.468,-68.185
32.474,-68.175
32.479,-68.166
32.485,-68.156
32.49,-68.147
32.495,-68.137
32.501,-68.127
32.506,-68.118
32.512,-68.108
29.527,-69.449
29.445,-69.49
29.355,-69.587
29.337,-69.63
29.388,-69.683
29.342,-69.709
29.174,-69.71
29.144,-69.725
29.177,-69.754
29.069,-69.718
28.791,-69.748
28.673,-69.712
28.574,-69.715
28.486,-69.753
28.421,-69.819
28.043,-69.839
28,-69.852
27.984,-69.878
28.094,-69.91
28.093,-69.931
27.712,-69.977
27.536,-69.967
27.339,-69.898
27,-69.919
26.959,-69.976
26.747,-69.902
26.443,-69.912
26.37,-69.927
26.359,-69.953
26.533,-69.953
26.522,-69.982
26.625,-70.072
26.42,-70.041
26.228,-70.061
25.867,-70.25
25.724,-70.264
25.832,-70.219
25.864,-70.17
25.852,-70.133
25.781,-70.108
25.609,-70.103
25.523,-70.155
25.517,-70.127
25.469,-70.113
24.935,-70.139
24.888,-70.153
24.946,-70.18
24.889,-70.203
24.875,-70.255
24.637,-70.273
24.607,-70.346
24.454,-70.327
24.227,-70.341
24.188,-70.3
24.121,-70.294
24.029,-70.371
24.122,-70.413
24.088,-70.428
23.881,-70.372
23.83,-70.32
23.737,-70.316
23.682,-70.218
23.631,-70.192
23.223,-70.153
23,-70.095
22.916,-70.094
22.713,-70.127
22.176,-70.148
21.799,-70.197
21.692,-70.198
21.266,-70.146
21.313,-70.131
21.597,-70.126
21.813,-70.105
21.863,-70.083
21.815,-70.07
21.198,-70.025
21,-69.986
20.667,-69.966
20.294,-69.912
20.081,-69.899
19.421,-69.896
19.285,-69.96
19.195,-69.968
18.925,-69.928
18.627,-69.907
18.225,-69.838
18.053,-69.785
17.855,-69.68
17.634,-69.718
17.396,-69.731
17.122,-69.697
16.722,-69.724
16.216,-69.696
15.975,-69.726
15.626,-69.816
15.61,-69.726
15.492,-69.656
15.564,-69.627
15.544,-69.584
15.582,-69.562
15.465,-69.527
15.547,-69.483
15.569,-69.441
15.428,-69.437
15.456,-69.389
15.426,-69.371
15.307,-69.326
15.162,-69.299
14.819,-69.31
14.552,-69.366
14.225,-69.355
13.906,-69.424
13.783,-69.484
13.773,-69.524
13.828,-69.569
13.725,-69.62
13.812,-69.685
13.641,-69.685
13.583,-69.729
13.513,-69.739
13.221,-69.701
13.166,-69.783
12.89,-69.843
12.843,-69.867
12.817,-69.904
12.871,-69.962
12.864,-70.036
12.832,-70.058
12.728,-70.067
12.309,-70.064
12.094,-69.983
11.884,-69.938
11.779,-69.938
11.492,-70
11.364,-70.004
10.865,-69.893
10.749,-69.884
10.599,-69.908
10.499,-69.951
10.424,-70.02
10.273,-70.068
10.247,-69.996
10.027,-69.989
10.115,-69.963
10.109,-69.947
9.969,-69.941
9.751,-69.968
9.639,-69.945
9.569,-69.948
9.548,-69.969
9.632,-70.007
9.565,-70.049
9.594,-70.107
9.526,-70.127
9.201,-70.159
9.162,-70.152
9.138,-70.044
9.046,-69.992
8.721,-70.021
8.412,-70.009
8.255,-70.024
8.174,-70.017
8.065,-69.974
8,-69.987
7.916,-70.044
7.79,-70.054
7.458,-70
7.332,-69.995
7.133,-70.02
6.671,-70.121
6.639,-70.164
6.739,-70.212
6.539,-70.254
6.552,-70.271
6.681,-70.299
6.453,-70.329
6.369,-70.298
6.274,-70.114
6.212,-70.093
6.132,-70.114
6.032,-70.219
6.065,-70.287
5.934,-70.277
5.792,-70.304
5.766,-70.292
5.8,-70.266
5.939,-70.228
6.004,-70.185
6,-70.137
5.935,-70.102
5.789,-70.114
5.708,-70.157
5.521,-70.187
5.538,-70.125
5.449,-70.13
5.347,-70.158
5.318,-70.137
5.36,-70.1
5.325,-70.072
5.163,-70.079
5.084,-70.062
4.834,-70.149
4.715,-70.16
4.267,-70.175
4.263,-70.162
4.399,-70.12
4.298,-70.096
4,-70.135
3.498,-70.155
2.864,-70.113
2.732,-70.062
2.583,-70.07
2.436,-70.098
2.522,-70.052
2.491,-70.029
1.95,-69.934
1.673,-69.913
1.556,-69.951
1.537,-69.914
1.458,-69.913
0.885,-70
0.746,-69.989
0.637,-70.01
0.654,-69.966
0.534,-69.924
0.447,-69.803
0.262,-69.715
0.25,-69.674
0.326,-69.549
0.142,-69.376
-0.72,-69.277
-0.807,-69.379
-0.785,-69.428
-0.927,-69.538
-0.832,-69.569
-0.661,-69.567
-0.652,-69.589
-0.981,-69.662
-1.38,-69.807
-1.369,-69.835
-1.099,-69.847
-1.087,-69.87
-1.393,-69.888
-1.761,-69.941
-1.941,-69.922
-2.028,-69.934
-2.23,-70.045
-2.373,-70.201
-2.661,-70.21
-2.834,-70.266
-3.126,-70.28
-3.183,-70.294
-3.631,-70.275
-3.9,-70.329
-4.533,-70.372
-4.686,-70.374
-5.042,-70.336
-5.557,-70.354
-5.704,-70.396
-5.959,-70.397
-6.186,-70.469
-6.268,-70.472
-6.411,-70.444
-6.528,-70.438
-6.747,-70.502
